word	root	source
فاصابها	صوب	quranic-corpus-new
فاصابهم	صوب	quranic-corpus-new
فاصبح	صبح	quranic-corpus-new
فاصبحت	صبح	quranic-corpus-new
فاصبحتم	صبح	quranic-corpus-new
فاصبحوا	صبح	quranic-corpus-new
فاصبر	صبر	quranic-corpus-new
فاصبروا	صبر	quranic-corpus-new
فاصحاب	صحب	quranic-corpus-new
فاصدع	صدع	quranic-corpus-new
فاصدق	صدق	quranic-corpus-new
فاصطادوا	صيد	quranic-corpus-new
فاصفح	صفح	quranic-corpus-new
فاصلح	صلح	quranic-corpus-new
فاصلحوا	صلح	quranic-corpus-new
فاصمهم	صمم	quranic-corpus-new
فاضرب	ضرب	quranic-corpus-new
فاضربوا	ضرب	quranic-corpus-new
فاضلونا	ضلل	quranic-corpus-new
فاطاعوه	طوع	quranic-corpus-new
فاطر	فطر	quranic-corpus-new
فاطعام	طعم	quranic-corpus-new
فاطلع	طلع	quranic-corpus-new
فاطهروا	طهر	quranic-corpus-new
فاعبد	عبد	quranic-corpus-new
فاعبدنا	عبد	quranic-corpus-new
فاعبده	عبد	quranic-corpus-new
فاعبدوا	عبد	quranic-corpus-new
فاعبدون	عبد	quranic-corpus-new
فاعبدوه	عبد	quranic-corpus-new
فاعتبروا	عبر	quranic-corpus-new
فاعتدوا	عدو	quranic-corpus-new
فاعترفنا	عرف	quranic-corpus-new
فاعترفوا	عرف	quranic-corpus-new
فاعتزلوا	عزل	quranic-corpus-new
فاعتزلون	عزل	quranic-corpus-new
فاعتلوه	عتل	quranic-corpus-new
فاعدلوا	عدل	quranic-corpus-new
فاعذبهم	عذب	quranic-corpus-new
فاعرض	عرض	quranic-corpus-new
فاعرضوا	عرض	quranic-corpus-new
فاعف	عفو	quranic-corpus-new
فاعفوا	عفو	quranic-corpus-new
فاعقبهم	عقب	quranic-corpus-new
فاعل	فعل	quranic-corpus-new
فاعلم	علم	quranic-corpus-new
فاعلموا	علم	quranic-corpus-new
فاعلون	فعل	quranic-corpus-new
فاعلين	فعل	quranic-corpus-new
فاعمل	عمل	quranic-corpus-new
فاعينونا	عون	quranic-corpus-new
فاغرقناه	غرق	quranic-corpus-new
فاغرقناهم	غرق	quranic-corpus-new
فاغرينا	غرو	quranic-corpus-new
فاغسلوا	غسل	quranic-corpus-new
فاغشيناهم	غشو	quranic-corpus-new
فاغفر	غفر	quranic-corpus-new
فاغنا	غني	quranic-corpus-new
فاغويناكم	غوي	quranic-corpus-new
فافتح	فتح	quranic-corpus-new
فافرق	فرق	quranic-corpus-new
فافسحوا	فسح	quranic-corpus-new
فافعلوا	فعل	quranic-corpus-new
فافوز	فوز	quranic-corpus-new
فاقامه	قوم	quranic-corpus-new
فاقبره	قبر	quranic-corpus-new
فاقبل	قبل	quranic-corpus-new
فاقبلت	قبل	quranic-corpus-new
فاقبلوا	قبل	quranic-corpus-new
فاقتلوا	قتل	quranic-corpus-new
فاقتلوهم	قتل	quranic-corpus-new
فاقذفيه	قذف	quranic-corpus-new
فاقرءوا	قرء	quranic-corpus-new
فاقرة	فقر	quranic-corpus-new
فاقصص	قصص	quranic-corpus-new
فاقض	قضي	quranic-corpus-new
فاقطعوا	قطع	quranic-corpus-new
فاقع	فقع	quranic-corpus-new
فاقعدوا	قعد	quranic-corpus-new
فاقم	قوم	quranic-corpus-new
فاقمت	قوم	quranic-corpus-new
فاقيموا	قوم	quranic-corpus-new
فاكتبنا	كتب	quranic-corpus-new
فاكتبوه	كتب	quranic-corpus-new
فاكثرت	كثر	quranic-corpus-new
فاكثروا	كثر	quranic-corpus-new
فاكرمه	كرم	quranic-corpus-new
فاكلا	ءكل	quranic-corpus-new
فاكله	ءكل	quranic-corpus-new
فاكهة	فكه	quranic-corpus-new
فاكهون	فكه	quranic-corpus-new
فاكهين	فكه	quranic-corpus-new
فاكون	كون	quranic-corpus-new
فالاهكم	ءله	quranic-corpus-new
فالتاليات	تلو	quranic-corpus-new
فالتقا	لقي	quranic-corpus-new
فالتقطه	لقط	quranic-corpus-new
فالتقمه	لقم	quranic-corpus-new
فالتمسوا	لمس	quranic-corpus-new
فالجاريات	جري	quranic-corpus-new
فالحاملات	حمل	quranic-corpus-new
فالحق	حقق	quranic-corpus-new
فالحكم	حكم	quranic-corpus-new
فالزاجرات	زجر	quranic-corpus-new
فالسابقات	سبق	quranic-corpus-new
فالصالحات	صلح	quranic-corpus-new
فالعاصفات	عصف	quranic-corpus-new
فالف	ءلف	quranic-corpus-new
فالفارقات	فرق	quranic-corpus-new
فالق	فلق	quranic-corpus-new
فالقا	لقي	quranic-corpus-new
فالقاها	لقي	quranic-corpus-new
فالقه	لقي	quranic-corpus-new
فالقوا	لقي	quranic-corpus-new
فالقوه	لقي	quranic-corpus-new
فالقياه	لقي	quranic-corpus-new
فالقيه	لقي	quranic-corpus-new
فالله	ءله	quranic-corpus-new
فالمدبرات	دبر	quranic-corpus-new
فالمغيرات	غير	quranic-corpus-new
فالمقسمات	قسم	quranic-corpus-new
فالملقيات	لقي	quranic-corpus-new
فالموريات	وري	quranic-corpus-new
فالنار	نور	quranic-corpus-new
فالهمها	لهم	quranic-corpus-new
فاليوم	يوم	quranic-corpus-new
فاماته	موت	quranic-corpus-new
فامتحنوهن	محن	quranic-corpus-new
فامتعه	متع	quranic-corpus-new
فامساك	مسك	quranic-corpus-new
فامسحوا	مسح	quranic-corpus-new
فامسكوهن	مسك	quranic-corpus-new
فامشوا	مشي	quranic-corpus-new
فامطر	مطر	quranic-corpus-new
فامكن	مكن	quranic-corpus-new
فامليت	ملو	quranic-corpus-new
فامن	ءمن	quranic-corpus-new
فامنا	ءمن	quranic-corpus-new
فامنت	ءمن	quranic-corpus-new
فامنن	منن	quranic-corpus-new
فامنوا	ءمن	quranic-corpus-new
فامه	ءمم	quranic-corpus-new
فان	فني	quranic-corpus-new
فانا	ءني	quranic-corpus-new
فانبءكم	نبء	quranic-corpus-new
فانبتنا	نبت	quranic-corpus-new
فانبجست	بجس	quranic-corpus-new
فانبذ	نبذ	quranic-corpus-new
فانتبذت	نبذ	quranic-corpus-new
فانتشروا	نشر	quranic-corpus-new
فانتصر	نصر	quranic-corpus-new
فانتظروا	نظر	quranic-corpus-new
فانتقمنا	نقم	quranic-corpus-new
فانتها	نهي	quranic-corpus-new
فانتهوا	نهي	quranic-corpus-new
فانجاه	نجو	quranic-corpus-new
فانجيناكم	نجو	quranic-corpus-new
فانجيناه	نجو	quranic-corpus-new
فانجيناهم	نجو	quranic-corpus-new
فانذر	نذر	quranic-corpus-new
فانذرتكم	نذر	quranic-corpus-new
فانزل	نزل	quranic-corpus-new
فانزلنا	نزل	quranic-corpus-new
فانساه	نسي	quranic-corpus-new
فانساهم	نسي	quranic-corpus-new
فانسلخ	سلخ	quranic-corpus-new
فانشانا	نشء	quranic-corpus-new
فانشرنا	نشر	quranic-corpus-new
فانشزوا	نشز	quranic-corpus-new
فانصب	نصب	quranic-corpus-new
فانصرنا	نصر	quranic-corpus-new
فانطلقا	طلق	quranic-corpus-new
فانطلقوا	طلق	quranic-corpus-new
فانظر	نظر	quranic-corpus-new
فانظرا	نظر	quranic-corpus-new
فانظرنا	نظر	quranic-corpus-new
فانظروا	نظر	quranic-corpus-new
فانفجرت	فجر	quranic-corpus-new
فانفخ	نفخ	quranic-corpus-new
فانفذوا	نفذ	quranic-corpus-new
فانفروا	نفر	quranic-corpus-new
فانفقوا	نفق	quranic-corpus-new
فانفلق	فلق	quranic-corpus-new
فانقذكم	نقذ	quranic-corpus-new
فانقلبوا	قلب	quranic-corpus-new
فانكحوا	نكح	quranic-corpus-new
فانكحوهن	نكح	quranic-corpus-new
فانهار	هور	quranic-corpus-new
فاه	فوه	quranic-corpus-new
فاهبط	هبط	quranic-corpus-new
فاهجر	هجر	quranic-corpus-new
فاهدوهم	هدي	quranic-corpus-new
فاهلكته	هلك	quranic-corpus-new
فاهلكنا	هلك	quranic-corpus-new
فاهلكناهم	هلك	quranic-corpus-new
فاهلكوا	هلك	quranic-corpus-new
فاوا	ءوي	quranic-corpus-new
فاوارا	وري	quranic-corpus-new
فاواكم	ءوي	quranic-corpus-new
فاوجس	وجس	quranic-corpus-new
فاوحا	وحي	quranic-corpus-new
فاوحينا	وحي	quranic-corpus-new
فاوردهم	ورد	quranic-corpus-new
فاوعا	وعي	quranic-corpus-new
فاوف	وفي	quranic-corpus-new
فاوفوا	وفي	quranic-corpus-new
فاوقد	وقد	quranic-corpus-new
فاولا	ولي	quranic-corpus-new
فايدنا	ءيد	quranic-corpus-new
فبءس	بءس	quranic-corpus-new
فباءو	بوء	quranic-corpus-new
فباذن	ءذن	quranic-corpus-new
فبايعهن	بيع	quranic-corpus-new
فبدا	بدء	quranic-corpus-new
فبدت	بدو	quranic-corpus-new
فبدل	بدل	quranic-corpus-new
فبراه	برء	quranic-corpus-new
فبشر	بشر	quranic-corpus-new
فبشرناه	بشر	quranic-corpus-new
فبشرناها	بشر	quranic-corpus-new
فبشره	بشر	quranic-corpus-new
فبشرهم	بشر	quranic-corpus-new
فبصرت	بصر	quranic-corpus-new
فبصرك	بصر	quranic-corpus-new
فبظلم	ظلم	quranic-corpus-new
فبعث	بعث	quranic-corpus-new
فبعدا	بعد	quranic-corpus-new
فبعزتك	عزز	quranic-corpus-new
فبغا	بغي	quranic-corpus-new
فبلغن	بلغ	quranic-corpus-new
فبهت	بهت	quranic-corpus-new
فبهداهم	هدي	quranic-corpus-new
فتا	فتي	quranic-corpus-new
فتاب	توب	quranic-corpus-new
فتاتون	ءتي	quranic-corpus-new
فتاتيهم	ءتي	quranic-corpus-new
فتاكل	ءكل	quranic-corpus-new
فتاها	فتي	quranic-corpus-new
فتبارك	برك	quranic-corpus-new
فتبسم	بسم	quranic-corpus-new
فتبهتهم	بهت	quranic-corpus-new
فتبينوا	بين	quranic-corpus-new
فتثير	ثور	quranic-corpus-new
فتح	فتح	quranic-corpus-new
فتحا	فتح	quranic-corpus-new
فتحت	فتح	quranic-corpus-new
فتحرير	حرر	quranic-corpus-new
فتحسسوا	حسس	quranic-corpus-new
فتحنا	فتح	quranic-corpus-new
فتحوا	فتح	quranic-corpus-new
فتخبت	خبت	quranic-corpus-new
فتخرجوه	خرج	quranic-corpus-new
فتخشا	خشي	quranic-corpus-new
فتخطفه	خطف	quranic-corpus-new
فتدلا	دلو	quranic-corpus-new
فتذروها	وذر	quranic-corpus-new
فتذكر	ذكر	quranic-corpus-new
فترا	رءي	quranic-corpus-new
فتراه	رءي	quranic-corpus-new
فتربصوا	ربص	quranic-corpus-new
فترة	فتر	quranic-corpus-new
فتردا	ردي	quranic-corpus-new
فترضا	رضو	quranic-corpus-new
فتركه	ترك	quranic-corpus-new
فتزل	زلل	quranic-corpus-new
فتستجيبون	جوب	quranic-corpus-new
فتشابه	شبه	quranic-corpus-new
فتشقا	شقو	quranic-corpus-new
فتصبح	صبح	quranic-corpus-new
فتصبحوا	صبح	quranic-corpus-new
فتصيبكم	صوب	quranic-corpus-new
فتطاول	طول	quranic-corpus-new
فتطردهم	طرد	quranic-corpus-new
فتعاطا	عطو	quranic-corpus-new
فتعالا	علو	quranic-corpus-new
فتعالين	علو	quranic-corpus-new
فتعرفونها	عرف	quranic-corpus-new
فتعسا	تعس	quranic-corpus-new
فتفجر	فجر	quranic-corpus-new
فتفرق	فرق	quranic-corpus-new
فتفشلوا	فشل	quranic-corpus-new
فتقبل	قبل	quranic-corpus-new
فتقبلها	قبل	quranic-corpus-new
فتقطعوا	قطع	quranic-corpus-new
فتقعد	قعد	quranic-corpus-new
فتقول	قول	quranic-corpus-new
فتكفرون	كفر	quranic-corpus-new
فتكن	كون	quranic-corpus-new
فتكوا	كوي	quranic-corpus-new
فتكون	كون	quranic-corpus-new
فتكونا	كون	quranic-corpus-new
فتكونون	كون	quranic-corpus-new
فتلقا	لقي	quranic-corpus-new
فتم	تمم	quranic-corpus-new
فتماروا	مري	quranic-corpus-new
فتمتعوا	متع	quranic-corpus-new
فتمثل	مثل	quranic-corpus-new
فتمسكم	مسس	quranic-corpus-new
فتمنوا	مني	quranic-corpus-new
فتنا	فتن	quranic-corpus-new
فتنادوا	ندو	quranic-corpus-new
فتنازعوا	نزع	quranic-corpus-new
فتناه	فتن	quranic-corpus-new
فتنة	فتن	quranic-corpus-new
فتنتك	فتن	quranic-corpus-new
فتنتكم	فتن	quranic-corpus-new
فتنتم	فتن	quranic-corpus-new
فتنته	فتن	quranic-corpus-new
فتنتهم	فتن	quranic-corpus-new
فتنفخ	نفخ	quranic-corpus-new
فتنفعه	نفع	quranic-corpus-new
فتنقلبوا	قلب	quranic-corpus-new
فتنوا	فتن	quranic-corpus-new
فتهاجروا	هجر	quranic-corpus-new
فتهجد	هجد	quranic-corpus-new
فتوبوا	توب	quranic-corpus-new
فتوكل	وكل	quranic-corpus-new
فتوكلوا	وكل	quranic-corpus-new
فتول	ولي	quranic-corpus-new
فتولا	ولي	quranic-corpus-new
فتولوا	ولي	quranic-corpus-new
فتونا	فتن	quranic-corpus-new
فتياتكم	فتي	quranic-corpus-new
فتيان	فتي	quranic-corpus-new
فتية	فتي	quranic-corpus-new
فتيلا	فتل	quranic-corpus-new
فتيمموا	يمم	quranic-corpus-new
فثبتوا	ثبت	quranic-corpus-new
فثبطهم	ثبط	quranic-corpus-new
فج	فجج	quranic-corpus-new
فجاء	جيء	quranic-corpus-new
فجاءته	جيء	quranic-corpus-new
فجاءها	جيء	quranic-corpus-new
فجاءوهم	جيء	quranic-corpus-new
فجاجا	فجج	quranic-corpus-new
فجاسوا	جوس	quranic-corpus-new
فجرت	فجر	quranic-corpus-new
فجزاء	جزي	quranic-corpus-new
فجزاءه	جزي	quranic-corpus-new
فجعل	جعل	quranic-corpus-new
فجعلتم	جعل	quranic-corpus-new
فجعلنا	جعل	quranic-corpus-new
فجعلناه	جعل	quranic-corpus-new
فجعلناها	جعل	quranic-corpus-new
فجعلناهم	جعل	quranic-corpus-new
فجعلناهن	جعل	quranic-corpus-new
فجعله	جعل	quranic-corpus-new
فجعلهم	جعل	quranic-corpus-new
فجمع	جمع	quranic-corpus-new
فجمعناهم	جمع	quranic-corpus-new
فجوة	فجو	quranic-corpus-new
فجورها	فجر	quranic-corpus-new
فحاسبناها	حسب	quranic-corpus-new
فحاق	حيق	quranic-corpus-new
فحبطت	حبط	quranic-corpus-new
فحدث	حدث	quranic-corpus-new
فحسبه	حسب	quranic-corpus-new
فحشر	حشر	quranic-corpus-new
فحق	حقق	quranic-corpus-new
فحكمه	حكم	quranic-corpus-new
فحملته	حمل	quranic-corpus-new
فحيوا	حيي	quranic-corpus-new
فخانتاهما	خون	quranic-corpus-new
فخذ	ءخذ	quranic-corpus-new
فخذها	ءخذ	quranic-corpus-new
فخذوه	ءخذ	quranic-corpus-new
فخذوهم	ءخذ	quranic-corpus-new
فخر	خرر	quranic-corpus-new
فخراج	خرج	quranic-corpus-new
فخرج	خرج	quranic-corpus-new
فخسفنا	خسف	quranic-corpus-new
فخشينا	خشي	quranic-corpus-new
فخلف	خلف	quranic-corpus-new
فخلق	خلق	quranic-corpus-new
فخلقنا	خلق	quranic-corpus-new
فخلوا	خلو	quranic-corpus-new
فخور	فخر	quranic-corpus-new
فخورا	فخر	quranic-corpus-new
فداء	فدي	quranic-corpus-new
فدخلوا	دخل	quranic-corpus-new
فدعا	دعو	quranic-corpus-new
فدعوهم	دعو	quranic-corpus-new
فدكتا	دكك	quranic-corpus-new
فدلاهما	دلل	quranic-corpus-new
فدمدم	دمدم	quranic-corpus-new
فدمرناها	دمر	quranic-corpus-new
فدمرناهم	دمر	quranic-corpus-new
فدية	فدي	quranic-corpus-new
فدية	ودي	quranic-corpus-new
فذاقت	ذوق	quranic-corpus-new
فذاقوا	ذوق	quranic-corpus-new
فذبحوها	ذبح	quranic-corpus-new
فذرنا	وذر	quranic-corpus-new
فذرهم	وذر	quranic-corpus-new
فذروه	وذر	quranic-corpus-new
فذروها	وذر	quranic-corpus-new
فذكر	ذكر	quranic-corpus-new
فذوقوا	ذوق	quranic-corpus-new
فذوقوه	ذوق	quranic-corpus-new
فرءاه	رءي	quranic-corpus-new
فرات	فرت	quranic-corpus-new
فراتا	فرت	quranic-corpus-new
فرادا	فرد	quranic-corpus-new
فرارا	فرر	quranic-corpus-new
فراشا	فرش	quranic-corpus-new
فراغ	روغ	quranic-corpus-new
فراق	فرق	quranic-corpus-new
فراوه	رءي	quranic-corpus-new
فربكم	ربب	quranic-corpus-new
فرت	فرر	quranic-corpus-new
فرث	فرث	quranic-corpus-new
فرجالا	رجل	quranic-corpus-new
فرجت	فرج	quranic-corpus-new
فرجع	رجع	quranic-corpus-new
فرجعناك	رجع	quranic-corpus-new
فرجعوا	رجع	quranic-corpus-new
فرجل	رجل	quranic-corpus-new
فرجها	فرج	quranic-corpus-new
فرح	فرح	quranic-corpus-new
فرحوا	فرح	quranic-corpus-new
فرحون	فرح	quranic-corpus-new
فرحين	فرح	quranic-corpus-new
فردا	فرد	quranic-corpus-new
فرددناه	ردد	quranic-corpus-new
فردوا	ردد	quranic-corpus-new
فردوه	ردد	quranic-corpus-new
فررتم	فرر	quranic-corpus-new
فرش	فرش	quranic-corpus-new
فرشناها	فرش	quranic-corpus-new
فرض	فرض	quranic-corpus-new
فرضتم	فرض	quranic-corpus-new
فرضنا	فرض	quranic-corpus-new
فرطا	فرط	quranic-corpus-new
فرطت	فرط	quranic-corpus-new
فرطتم	فرط	quranic-corpus-new
فرطنا	فرط	quranic-corpus-new
فرغت	فرغ	quranic-corpus-new
فرق	فرق	quranic-corpus-new
فرقا	فرق	quranic-corpus-new
فرقانا	فرق	quranic-corpus-new
فرقة	فرق	quranic-corpus-new
فرقت	فرق	quranic-corpus-new
فرقنا	فرق	quranic-corpus-new
فرقناه	فرق	quranic-corpus-new
فرقوا	فرق	quranic-corpus-new
فرهان	رهن	quranic-corpus-new
فروج	فرج	quranic-corpus-new
فروجهم	فرج	quranic-corpus-new
فروجهن	فرج	quranic-corpus-new
فروح	روح	quranic-corpus-new
فريا	فري	quranic-corpus-new
فريضة	فرض	quranic-corpus-new
فريق	فرق	quranic-corpus-new
فريقا	فرق	quranic-corpus-new
فريقان	فرق	quranic-corpus-new
فزادتهم	زيد	quranic-corpus-new
فزادهم	زيد	quranic-corpus-new
فزادوهم	زيد	quranic-corpus-new
فزده	زيد	quranic-corpus-new
فزع	فزع	quranic-corpus-new
فزعوا	فزع	quranic-corpus-new
فزيلنا	زيل	quranic-corpus-new
فزين	زين	quranic-corpus-new
فزينوا	زين	quranic-corpus-new
فساء	سوء	quranic-corpus-new
فساد	فسد	quranic-corpus-new
فسادا	فسد	quranic-corpus-new
فساكتبها	كتب	quranic-corpus-new
فسالت	سيل	quranic-corpus-new
فساهم	سهم	quranic-corpus-new
فسبح	سبح	quranic-corpus-new
فسبحان	سبح	quranic-corpus-new
فسبحه	سبح	quranic-corpus-new
فستبصر	بصر	quranic-corpus-new
فستذكرون	ذكر	quranic-corpus-new
فسترضع	رضع	quranic-corpus-new
فستعلمون	علم	quranic-corpus-new
فسجد	سجد	quranic-corpus-new
فسجدوا	سجد	quranic-corpus-new
فسحقا	سحق	quranic-corpus-new
فسخرنا	سخر	quranic-corpus-new
فسق	فسق	quranic-corpus-new
فسقا	فسق	quranic-corpus-new
فسقا	سقي	quranic-corpus-new
فسقناه	سوق	quranic-corpus-new
فسقوا	فسق	quranic-corpus-new
فسل	سءل	quranic-corpus-new
فسلام	سلم	quranic-corpus-new
فسلكه	سلك	quranic-corpus-new
فسلموا	سلم	quranic-corpus-new
فسله	سءل	quranic-corpus-new
فسلوا	سءل	quranic-corpus-new
فسلوهم	سءل	quranic-corpus-new
فسلوهن	سءل	quranic-corpus-new
فسنيسره	يسر	quranic-corpus-new
فسوا	سوي	quranic-corpus-new
فسواك	سوي	quranic-corpus-new
فسواها	سوي	quranic-corpus-new
فسواهن	سوي	quranic-corpus-new
فسوق	فسق	quranic-corpus-new
فسيءتيه	ءتي	quranic-corpus-new
فسياتيهم	ءتي	quranic-corpus-new
فسيحشرهم	حشر	quranic-corpus-new
فسيحوا	سيح	quranic-corpus-new
فسيدخلهم	دخل	quranic-corpus-new
فسيرا	رءي	quranic-corpus-new
فسيروا	سير	quranic-corpus-new
فسيعلمون	علم	quranic-corpus-new
فسيقولون	قول	quranic-corpus-new
فسيكفيكهم	كفي	quranic-corpus-new
فسينغضون	نغض	quranic-corpus-new
فسينفقونها	نفق	quranic-corpus-new
فشاربون	شرب	quranic-corpus-new
فشدوا	شدد	quranic-corpus-new
فشربوا	شرب	quranic-corpus-new
فشرد	شرد	quranic-corpus-new
فشلتم	فشل	quranic-corpus-new
فشهادة	شهد	quranic-corpus-new
فصالا	فصل	quranic-corpus-new
فصب	صبب	quranic-corpus-new
فصبر	صبر	quranic-corpus-new
فصبروا	صبر	quranic-corpus-new
فصدقت	صدق	quranic-corpus-new
فصدهم	صدد	quranic-corpus-new
فصدوا	صدد	quranic-corpus-new
فصرف	صرف	quranic-corpus-new
فصرهن	صور	quranic-corpus-new
فصعق	صعق	quranic-corpus-new
فصكت	صكك	quranic-corpus-new
فصل	فصل	quranic-corpus-new
فصل	صلو	quranic-corpus-new
فصلا	صلو	quranic-corpus-new
فصلت	فصل	quranic-corpus-new
فصلنا	فصل	quranic-corpus-new
فصلناه	فصل	quranic-corpus-new
فصيام	صوم	quranic-corpus-new
فضة	فضض	quranic-corpus-new
فضحكت	ضحك	quranic-corpus-new
فضرب	ضرب	quranic-corpus-new
فضربنا	ضرب	quranic-corpus-new
فضل	فضل	quranic-corpus-new
فضلا	فضل	quranic-corpus-new
فضلتكم	فضل	quranic-corpus-new
فضلكم	فضل	quranic-corpus-new
فضلنا	فضل	quranic-corpus-new
فضله	فضل	quranic-corpus-new
فضلوا	فضل	quranic-corpus-new
فضلوا	ضلل	quranic-corpus-new
فطاف	طوف	quranic-corpus-new
فطال	طول	quranic-corpus-new
فطبع	طبع	quranic-corpus-new
فطر	فطر	quranic-corpus-new
فطرت	فطر	quranic-corpus-new
فطركم	فطر	quranic-corpus-new
فطرنا	فطر	quranic-corpus-new
فطرهن	فطر	quranic-corpus-new
فطفق	طفق	quranic-corpus-new
فطل	طلل	quranic-corpus-new
فطلقوهن	طلق	quranic-corpus-new
فطمسنا	طمس	quranic-corpus-new
فطهر	طهر	quranic-corpus-new
فطور	فطر	quranic-corpus-new
فطوعت	طوع	quranic-corpus-new
فظا	فظظ	quranic-corpus-new
فظلت	ظلل	quranic-corpus-new
فظلتم	ظلل	quranic-corpus-new
فظلموا	ظلم	quranic-corpus-new
فظلوا	ظلل	quranic-corpus-new
فظن	ظنن	quranic-corpus-new
فظنوا	ظنن	quranic-corpus-new
فعاقبتم	عقب	quranic-corpus-new
فعاقبوا	عقب	quranic-corpus-new
فعال	فعل	quranic-corpus-new
فعتوا	عتو	quranic-corpus-new
فعجب	عجب	quranic-corpus-new
فعجل	عجل	quranic-corpus-new
فعدة	عدد	quranic-corpus-new
فعدتهن	عدد	quranic-corpus-new
فعدلك	عدل	quranic-corpus-new
فعرفهم	عرف	quranic-corpus-new
فعززنا	عزز	quranic-corpus-new
فعسا	عسي	quranic-corpus-new
فعصا	عصي	quranic-corpus-new
فعصوا	عصي	quranic-corpus-new
فعظوهن	وعظ	quranic-corpus-new
فعفونا	عفو	quranic-corpus-new
فعقر	عقر	quranic-corpus-new
فعقروا	عقر	quranic-corpus-new
فعقروها	عقر	quranic-corpus-new
فعل	فعل	quranic-corpus-new
فعلت	فعل	quranic-corpus-new
فعلتك	فعل	quranic-corpus-new
فعلتم	فعل	quranic-corpus-new
فعلته	فعل	quranic-corpus-new
فعلتها	فعل	quranic-corpus-new
فعلم	علم	quranic-corpus-new
فعلموا	علم	quranic-corpus-new
فعلن	فعل	quranic-corpus-new
فعلنا	فعل	quranic-corpus-new
فعله	فعل	quranic-corpus-new
فعلوا	فعل	quranic-corpus-new
فعلوه	فعل	quranic-corpus-new
فعموا	عمي	quranic-corpus-new
فعميت	عمي	quranic-corpus-new
فعند	عند	quranic-corpus-new
فغشاها	غشو	quranic-corpus-new
فغشيهم	غشو	quranic-corpus-new
فغفر	غفر	quranic-corpus-new
فغفرنا	غفر	quranic-corpus-new
فغلبوا	غلب	quranic-corpus-new
فغلوه	غلل	quranic-corpus-new
فغوا	غوي	quranic-corpus-new
ففتحنا	فتح	quranic-corpus-new
ففتقناهما	فتق	quranic-corpus-new
ففدية	فدي	quranic-corpus-new
ففررت	فرر	quranic-corpus-new
ففروا	فرر	quranic-corpus-new
ففريقا	فرق	quranic-corpus-new
ففزع	فزع	quranic-corpus-new
ففسق	فسق	quranic-corpus-new
ففسقوا	فسق	quranic-corpus-new
ففهمناها	فهم	quranic-corpus-new
فقاتل	قتل	quranic-corpus-new
فقاتلا	قتل	quranic-corpus-new
فقاتلوا	قتل	quranic-corpus-new
فقال	قول	quranic-corpus-new
فقالت	قول	quranic-corpus-new
فقالوا	قول	quranic-corpus-new
فقبضت	قبض	quranic-corpus-new
فقتل	قتل	quranic-corpus-new
فقتله	قتل	quranic-corpus-new
فقدر	قدر	quranic-corpus-new
فقدرنا	قدر	quranic-corpus-new
فقدره	قدر	quranic-corpus-new
فقدموا	قدم	quranic-corpus-new
فقذفناها	قذف	quranic-corpus-new
فقراء	فقر	quranic-corpus-new
فقراه	قرء	quranic-corpus-new
فقربه	قرب	quranic-corpus-new
فقست	قسو	quranic-corpus-new
فقضا	قضي	quranic-corpus-new
فقضاهن	قضي	quranic-corpus-new
فقطع	قطع	quranic-corpus-new
فقعوا	وقع	quranic-corpus-new
فقل	قول	quranic-corpus-new
فقلت	قول	quranic-corpus-new
فقلنا	قول	quranic-corpus-new
فقليلا	قلل	quranic-corpus-new
فقنا	وقي	quranic-corpus-new
فقولا	قول	quranic-corpus-new
فقولوا	قول	quranic-corpus-new
فقير	فقر	quranic-corpus-new
فقيرا	فقر	quranic-corpus-new
فك	فكك	quranic-corpus-new
فكاتبوهم	كتب	quranic-corpus-new
فكان	كون	quranic-corpus-new
فكانت	كون	quranic-corpus-new
فكانوا	كون	quranic-corpus-new
فكبت	كبب	quranic-corpus-new
فكبر	كبر	quranic-corpus-new
فكبكبوا	كبكب	quranic-corpus-new
فكثركم	كثر	quranic-corpus-new
فكذب	كذب	quranic-corpus-new
فكذبت	كذب	quranic-corpus-new
فكذبنا	كذب	quranic-corpus-new
فكذبوا	كذب	quranic-corpus-new
فكذبوه	كذب	quranic-corpus-new
فكذبوهما	كذب	quranic-corpus-new
فكر	فكر	quranic-corpus-new
فكرهتموه	كره	quranic-corpus-new
فكسونا	كسو	quranic-corpus-new
فكشفنا	كشف	quranic-corpus-new
فكف	كفف	quranic-corpus-new
فكفا	كفي	quranic-corpus-new
فكفارته	كفر	quranic-corpus-new
فكفرت	كفر	quranic-corpus-new
فكفروا	كفر	quranic-corpus-new
فكلا	ءكل	quranic-corpus-new
فكلا	كلل	quranic-corpus-new
فكلوا	ءكل	quranic-corpus-new
فكلوه	ءكل	quranic-corpus-new
فكنتم	كون	quranic-corpus-new
فكهين	فكه	quranic-corpus-new
فكيدون	كيد	quranic-corpus-new
فكيدونا	كيد	quranic-corpus-new
فكيف	كيف	quranic-corpus-new
فلاقطعن	قطع	quranic-corpus-new
فلامه	ءمم	quranic-corpus-new
فلانا	فلن	quranic-corpus-new
فلانفسكم	نفس	quranic-corpus-new
فلانفسهم	نفس	quranic-corpus-new
فلبءس	بءس	quranic-corpus-new
فلبث	لبث	quranic-corpus-new
فلبثت	لبث	quranic-corpus-new
فلتقم	قوم	quranic-corpus-new
فلعرفتهم	عرف	quranic-corpus-new
فلعنة	لعن	quranic-corpus-new
فلقاتلوكم	قتل	quranic-corpus-new
